,Unnamed: 0,faq_id,faq,query,match,score
3713,3713,51.0,Why is 94XXXX activity missing in MME? ,what are the best practices on sap structures?,0.0,4.562701360555366e-05
3714,3714,51.0,Why is 94XXXX activity missing in MME? ,Enumerate SAP structures' best practices,0.0,0.0002916530065704137
3715,3715,51.0,Why is 94XXXX activity missing in MME? ,"I cannot tick on Include Actuals in MME, why?",0.0,4.7455461071876925e-07
3716,3716,51.0,Why is 94XXXX activity missing in MME? ,why can't I tick on Include Actuals?,0.0,4.902807404505438e-07
3717,3717,51.0,Why is 94XXXX activity missing in MME? ,What to do when I can't tick on MME's Include Actuals?,0.0,1.5147335261644912e-06
3718,3718,51.0,Why is 94XXXX activity missing in MME? ,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,9.847560961118162e-11
3719,3719,51.0,Why is 94XXXX activity missing in MME? ,what is the effect of changing the owner name of a contract?,0.0,1.9204273588036003e-12
3720,3720,51.0,Why is 94XXXX activity missing in MME? ,What will happen when I change the owner name of an MME contract?,0.0,1.4397872813692175e-13
3721,3721,51.0,Why is 94XXXX activity missing in MME? ,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,1.0348911727575683e-09
3722,3722,51.0,Why is 94XXXX activity missing in MME? ,How can I use the contract commitment in WMU Dashboard?,0.0,2.9941316353337966e-12
3723,3723,51.0,Why is 94XXXX activity missing in MME? ,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,1.2551728545417973e-09
3724,3724,51.0,Why is 94XXXX activity missing in MME? ,How can I close a contract?,0.0,2.563882545736384e-15
3725,3725,51.0,Why is 94XXXX activity missing in MME? ,is there a way to delete a contract?,0.0,2.622303069133025e-11
3726,3726,51.0,Why is 94XXXX activity missing in MME? ,how can I delete a contract?,0.0,2.510831646762579e-11
3727,3727,51.0,Why is 94XXXX activity missing in MME? ,What are the steps needed for managing the Submission Confirmation email?,0.0,2.984907254699465e-08
3728,3728,51.0,Why is 94XXXX activity missing in MME? ,Can I control which resources will be receiving the Submission Confirmation email?,0.0,1.3217039906976424e-08
3729,3729,51.0,Why is 94XXXX activity missing in MME? ,"Regarding contracts, how do I end one in MME?",0.0,1.1733029481320045e-07
3730,3730,51.0,Why is 94XXXX activity missing in MME? ,Can you terminate a contract in MME?,0.0,9.69136437767304e-10
3731,3731,51.0,Why is 94XXXX activity missing in MME? ,Are there applications that supports MME for Cost Collectors?,0.0,5.010091008728068e-09
3732,3732,51.0,Why is 94XXXX activity missing in MME? ,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,1.9917438294214662e-06
3733,3733,51.0,Why is 94XXXX activity missing in MME? ,What is the relevance of ODE Version in the graph?,0.0,1.9947350665461272e-05
3734,3734,51.0,Why is 94XXXX activity missing in MME? ,What are the details for using dashboards?,0.0,5.06857750215417e-11
3735,3735,51.0,Why is 94XXXX activity missing in MME? ,If I have a View Only access to a contract can I run reports for that contract?,0.0,1.4016850288962879e-14
3736,3736,51.0,Why is 94XXXX activity missing in MME? ,What type of access needed to run reports for a specific contract?,0.0,1.4808320585382728e-13
3737,3737,51.0,Why is 94XXXX activity missing in MME? ,Can you give me details regarding the availability of the revenue amounts? ,0.0,1.325441019162099e-07
3738,3738,51.0,Why is 94XXXX activity missing in MME? ,How long will it take to receive the revenue amounts in MME?,0.0,2.062571729766205e-05
3739,3739,51.0,Why is 94XXXX activity missing in MME? ,Can I change the Owner field on a contract WMU?,0.0,4.767178947602535e-13
3740,3740,51.0,Why is 94XXXX activity missing in MME? ,I want to change the owner field on a contract.,0.0,2.906878080258246e-12
3741,3741,51.0,Why is 94XXXX activity missing in MME? ,How to view resources on the roster page?,0.0,3.6022688618686516e-06
3742,3742,51.0,Why is 94XXXX activity missing in MME? ,Roster page wasn't able to diplay all resources. Why?,0.0,0.0009662692318670452
3743,3743,51.0,Why is 94XXXX activity missing in MME? ,What is the link for Contract Loss?,0.0,4.008291962231958e-12
3744,3744,51.0,Why is 94XXXX activity missing in MME? ,Can you provide details for PoC Contract Loss?,0.0,2.4920798757932516e-10
3745,3745,51.0,Why is 94XXXX activity missing in MME? ,What is the use of Include Actuals?,0.0,2.6544619686319493e-05
3746,3746,51.0,Why is 94XXXX activity missing in MME? ,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,9.207793141285947e-07
3747,3747,51.0,Why is 94XXXX activity missing in MME? ,Can you give me information about deleting contracts,0.0,1.274360825198606e-12
3748,3748,51.0,Why is 94XXXX activity missing in MME? ,Can you tell me the process of deleting a contract,0.0,9.66907803823247e-12
3749,3749,51.0,Why is 94XXXX activity missing in MME? ,I need to know how i close a contract in MME with the Strikethrough,0.0,4.5128685510764655e-11
3750,3750,51.0,Why is 94XXXX activity missing in MME? ,I couldn't delete a contract,0.0,1.2177085728648507e-11
3751,3751,51.0,Why is 94XXXX activity missing in MME? ,can I delete a contract from mme,0.0,9.69136437767304e-10
3752,3752,51.0,Why is 94XXXX activity missing in MME? ,I need to close / Delete a contract in MME,0.0,3.843163200872857e-12
3753,3753,51.0,Why is 94XXXX activity missing in MME? ,Is IWEP supported in MME?,0.0,6.834873715888534e-07
3754,3754,51.0,Why is 94XXXX activity missing in MME? ,how do I gain access in MME?,0.0,2.3320883002497794e-08
3755,3755,51.0,Why is 94XXXX activity missing in MME? ,request access for new joiner,0.0,5.43427747246028e-10
3756,3756,51.0,Why is 94XXXX activity missing in MME? ,need to ask how to close contract in MME,0.0,3.843163200872857e-12
3757,3757,51.0,Why is 94XXXX activity missing in MME? ,costs not showing as expected in Cost tab,0.0,1.2137822968938394e-09
3758,3758,51.0,Why is 94XXXX activity missing in MME? ,I am getting a error when trying to put in a forecast,0.0,5.196845176413945e-10
3759,3759,51.0,Why is 94XXXX activity missing in MME? ,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,1.7282862641021524e-11
3760,3760,51.0,Why is 94XXXX activity missing in MME? ,I would need to have access to MME,0.0,6.733590574015125e-09
3761,3761,51.0,Why is 94XXXX activity missing in MME? ,I would like support in knowing the procedure to get access to MME of my current project,0.0,2.2370088420542444e-11
3762,3762,51.0,Why is 94XXXX activity missing in MME? ,I would like access to MME,0.0,2.2813049227465854e-08
3763,3763,51.0,Why is 94XXXX activity missing in MME? ,how do i get access?,0.0,9.580272773007659e-13
3764,3764,51.0,Why is 94XXXX activity missing in MME? ,how do I get MME access,0.0,4.266508923933543e-09
3765,3765,51.0,Why is 94XXXX activity missing in MME? ,I'd like to better undersand the functionality of the balance sheet,0.0,0.00028388138161972165
3766,3766,51.0,Why is 94XXXX activity missing in MME? ,i need support on a query around setting up a project in MME,0.0,2.0959943114462476e-08
3767,3767,51.0,Why is 94XXXX activity missing in MME? ,how to create a project,0.0,1.6170402794557504e-09
3768,3768,51.0,Why is 94XXXX activity missing in MME? ,I am trying to create a project,0.0,1.7223419135348195e-08
3769,3769,51.0,Why is 94XXXX activity missing in MME? ,i'm trying to setup a new project,0.0,2.677269606010668e-07
3770,3770,51.0,Why is 94XXXX activity missing in MME? ,Need help with project creation  ,0.0,1.876018871499463e-12
3771,3771,51.0,Why is 94XXXX activity missing in MME? ,Do you know how to create it or if you have a job aid on creation?,0.0,1.1431443880383085e-07
3772,3772,51.0,Why is 94XXXX activity missing in MME? ,Closing of a contract,0.0,2.563882545736384e-15
3773,3773,51.0,Why is 94XXXX activity missing in MME? ,what does MME stand for,0.0,0.0005416857311502099
3774,3774,52.0,Why do actuals on the WMU Dashboard not match BR?,Can change contract end date by WBS?,0.0,3.0043838944449064e-11
3775,3775,52.0,Why do actuals on the WMU Dashboard not match BR?,how can I change contract end date by WBS?,0.0,3.0043838944449064e-11
3776,3776,52.0,Why do actuals on the WMU Dashboard not match BR?,Is there a way to change the contract end date by WBS?,0.0,6.595732987557668e-11
3777,3777,52.0,Why do actuals on the WMU Dashboard not match BR?,How to forecast PoC Contract Loss in MME?,0.0,2.1472496090219062e-12
3778,3778,52.0,Why do actuals on the WMU Dashboard not match BR?,how can I forecast PoC Contract Loss?,0.0,1.9457534541911237e-11
3779,3779,52.0,Why do actuals on the WMU Dashboard not match BR?,Is there a way to forecast PoC contract Loss?,0.0,9.582045573663933e-11
3780,3780,52.0,Why do actuals on the WMU Dashboard not match BR?,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,3.3523557263492876e-09
3781,3781,52.0,Why do actuals on the WMU Dashboard not match BR?,when can a user be able to see the Jan 14 revenue numbers?,0.0,6.7182432950119164e-09
3782,3782,52.0,Why do actuals on the WMU Dashboard not match BR?,Will a user be able to see the revenue numbers for Jan14?,0.0,6.7182432950119164e-09
3783,3783,52.0,Why do actuals on the WMU Dashboard not match BR?,Can download the cost transaction everything report in Local currency?,0.0,1.4875124743074508e-10
3784,3784,52.0,Why do actuals on the WMU Dashboard not match BR?,Can I download the cost transaction report in Local currency?,0.0,1.7347026592950954e-10
3785,3785,52.0,Why do actuals on the WMU Dashboard not match BR?,How do I download the cost transaction report in Local currency?,0.0,1.7347026592950954e-10
3786,3786,52.0,Why do actuals on the WMU Dashboard not match BR?,Best practice on SAP structures for MME success,0.0,1.5629041463793847e-11
3787,3787,52.0,Why do actuals on the WMU Dashboard not match BR?,what are the best practices on sap structures?,0.0,1.083307576976722e-08
3788,3788,52.0,Why do actuals on the WMU Dashboard not match BR?,Enumerate SAP structures' best practices,0.0,5.625796006825112e-08
3789,3789,52.0,Why do actuals on the WMU Dashboard not match BR?,"I cannot tick on Include Actuals in MME, why?",0.0,2.4078893545720348e-08
3790,3790,52.0,Why do actuals on the WMU Dashboard not match BR?,why can't I tick on Include Actuals?,0.0,1.3695265010937874e-07
3791,3791,52.0,Why do actuals on the WMU Dashboard not match BR?,What to do when I can't tick on MME's Include Actuals?,0.0,8.262539097358967e-09
3792,3792,52.0,Why do actuals on the WMU Dashboard not match BR?,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,4.910569173510737e-11
3793,3793,52.0,Why do actuals on the WMU Dashboard not match BR?,what is the effect of changing the owner name of a contract?,0.0,7.316774139690119e-13
3794,3794,52.0,Why do actuals on the WMU Dashboard not match BR?,What will happen when I change the owner name of an MME contract?,0.0,7.881093374477802e-14
3795,3795,52.0,Why do actuals on the WMU Dashboard not match BR?,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,0.0006451579974964261
3796,3796,52.0,Why do actuals on the WMU Dashboard not match BR?,How can I use the contract commitment in WMU Dashboard?,0.0,0.0009856234537437558
3797,3797,52.0,Why do actuals on the WMU Dashboard not match BR?,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,0.0005699333269149065
3798,3798,52.0,Why do actuals on the WMU Dashboard not match BR?,How can I close a contract?,0.0,5.091414512214953e-10
3799,3799,52.0,Why do actuals on the WMU Dashboard not match BR?,is there a way to delete a contract?,0.0,1.1996021385130007e-06
3800,3800,52.0,Why do actuals on the WMU Dashboard not match BR?,how can I delete a contract?,0.0,1.34257595618692e-06
3801,3801,52.0,Why do actuals on the WMU Dashboard not match BR?,What are the steps needed for managing the Submission Confirmation email?,0.0,1.676228566793725e-05
3802,3802,52.0,Why do actuals on the WMU Dashboard not match BR?,Can I control which resources will be receiving the Submission Confirmation email?,0.0,0.0001770059607224539
3803,3803,52.0,Why do actuals on the WMU Dashboard not match BR?,"Regarding contracts, how do I end one in MME?",0.0,1.1142803346686492e-09
3804,3804,52.0,Why do actuals on the WMU Dashboard not match BR?,Can you terminate a contract in MME?,0.0,2.9251179256561954e-08
3805,3805,52.0,Why do actuals on the WMU Dashboard not match BR?,Are there applications that supports MME for Cost Collectors?,0.0,3.607017462492479e-11
3806,3806,52.0,Why do actuals on the WMU Dashboard not match BR?,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,8.734652758024541e-12
3807,3807,52.0,Why do actuals on the WMU Dashboard not match BR?,What is the relevance of ODE Version in the graph?,0.0,0.00011282264313194901
3808,3808,52.0,Why do actuals on the WMU Dashboard not match BR?,What are the details for using dashboards?,0.0,0.0011859640944749117
3809,3809,52.0,Why do actuals on the WMU Dashboard not match BR?,If I have a View Only access to a contract can I run reports for that contract?,0.0,0.00038462530937977135
